"zth","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank"
29.3905555555556,21964,17432,36021,15334,18083,72,71,135,27955,25515,61,40,158,36494,43420,37677,26518,149,28418,18230,50672,166,61,41,24774,22706,18438,16260,17291,22844,339,33053,29970,26945,86,44,23214,24259,26683,34679,36216,21914,41454,56436,277,19504,94,43,18967,32401,21412,16850,14344,240,18559,319,16914,16562,94,42,110,121,171,30916,186,17628,17400,40067,226,23233,107,44,32115,140,18320,160,18777,277,43049,15418,199,36132,102,41,16891,27166,16393,19203,17121,28918,42826,32909,124,96,67,40
29.5561111111111,22606,16610,36968,15514,20282,79,72,137,30060,28156,67,45,154,36881,42986,40593,27530,152,28772,18790,52464,165,69,39,25730,23615,18515,16065,17361,25941,348,33089,30560,29244,90,43,22772,24191,23977,33651,36618,21663,44121,57759,297,21261,97,44,19403,33054,21689,17434,13207,260,18483,320,17704,16392,91,46,110,126,171,33419,191,17714,17131,35981,243,23449,105,40,33407,153,19635,160,18518,277,43430,15567,200,35097,119,44,17485,28466,17361,18639,17405,30347,40731,32298,119,100,69,42
29.7213888888889,22471,18059,38490,15348,21353,80,76,137,28177,26234,61,37,155,36694,42424,37939,27265,146,28402,18571,49662,165,67,40,23578,23554,19483,16087,16419,23079,346,32027,28184,27719,83,44,22817,24914,25550,32500,36762,22433,42183,55700,298,21285,93,38,21420,33384,21260,17747,13394,246,17927,304,18047,15614,96,45,110,119,178,31142,197,18506,18107,36431,233,22918,106,43,32868,142,20017,159,17733,270,42864,15963,204,36043,116,39,17715,26663,16701,18871,18327,30559,40844,32858,128,112,72,39
29.8866666666667,20892,16487,37851,15322,20993,78,77,135,28252,25517,61,38,168,36261,41715,38632,26718,152,27882,19146,49961,163,66,40,25033,22699,19112,16347,17353,23171,350,34614,27784,27013,88,44,23437,24923,24092,33506,36349,21951,42330,55392,287,21096,87,48,22331,37929,21897,17896,13483,247,18873,323,17958,16033,92,41,113,129,176,30087,189,18699,18231,40492,232,22979,103,41,33046,140,20513,178,18205,269,44920,15292,188,36685,107,44,17767,26582,18334,19626,19084,29161,41456,32324,125,108,71,41
30.0519444444444,21982,16408,37032,15459,21361,78,73,136,25858,25614,62,35,150,36052,40640,37660,27065,152,29820,19690,48711,162,61,36,25800,24062,18443,16629,17055,23560,342,31779,28456,26557,82,36,23225,23903,24474,32169,36772,21390,41104,54905,291,20702,91,43,21920,43798,22113,17049,13395,242,17739,308,18074,15949,90,40,117,136,171,29742,188,18295,18471,36368,234,21931,103,41,32252,149,19511,171,18350,289,44600,15405,195,37453,111,44,17701,27059,17845,19352,21445,29476,41021,36696,128,108,66,40
30.2175,21710,16286,37518,15932,21226,78,70,132,27021,24607,59,37,161,36957,47642,36293,26998,145,30074,20008,51297,155,62,37,25343,23179,18206,16737,16700,23016,344,31599,29103,27319,78,40,22816,23982,23379,31585,36452,21675,41782,54223,269,20155,86,43,22686,46799,22128,16966,13600,253,18309,314,17981,16309,95,40,120,140,175,29274,182,18832,18048,36686,224,20234,96,38,32291,140,20837,164,18419,285,45691,15502,186,35861,98,36,17896,28688,17853,19077,18388,30896,41990,33538,119,105,67,36
30.3827777777778,20957,16113,37277,15604,20384,78,77,136,27748,24318,57,37,152,35661,42896,36817,26934,148,29906,18592,51112,162,64,37,24474,22446,17784,16275,16578,22688,344,30903,28667,29453,80,39,22540,22991,22327,32236,35993,21307,41133,54807,290,20401,90,40,22027,46072,22008,16725,15185,243,17319,322,17901,15984,82,40,120,141,174,31646,188,18734,19208,36525,220,20395,98,39,31865,144,20726,166,18924,268,45625,15545,198,36094,111,42,17474,27800,18209,19219,17432,28879,40589,32046,118,99,65,39
30.5483333333333,21058,15913,37085,17297,20547,78,75,128,26828,24331,55,36,151,35422,43096,36004,25823,147,29455,18056,51618,155,64,40,25383,21541,17325,16018,16165,22328,329,30274,28051,27942,76,37,22426,23490,22423,32364,35208,21573,40446,53896,274,18651,89,37,19523,46370,21841,17211,13657,240,20025,310,18054,16344,84,41,113,140,173,27712,186,18360,18543,36196,221,19996,92,40,31007,138,20582,162,18729,281,45236,15296,190,35106,100,35,17320,28106,17715,19150,18636,29779,44532,30619,119,97,66,35
30.7136111111111,21545,16974,36459,15105,20261,71,68,132,26990,27364,63,36,152,35599,39887,36637,27162,138,28853,18280,48238,155,57,36,24807,21551,17607,15419,16421,21793,336,30627,26648,27671,79,35,22733,23448,22457,31841,36078,21437,42595,54616,266,18631,89,38,18764,44832,22283,16943,13826,242,17561,310,18293,17026,89,39,114,129,177,28933,180,18810,17650,34265,216,21701,100,39,31975,147,21114,160,19239,279,45377,15686,188,35610,103,37,16675,27049,16931,19109,18417,30161,43406,31901,121,102,61,31
30.8788888888889,21188,17076,36774,14915,19652,76,69,132,27249,26970,53,35,155,35621,40978,36121,25952,138,28010,19303,47663,154,59,35,24899,21895,17080,14799,16691,21432,331,32646,26954,26482,74,36,22303,23999,22836,32153,35474,20726,39899,52760,268,18784,84,38,19413,43826,21910,15814,13733,243,17969,295,17545,15130,82,36,117,138,175,28290,193,18377,18143,34418,216,21557,98,37,32018,147,21206,159,18846,273,43047,15117,184,35579,105,36,18815,26717,16123,18982,17546,29733,42260,31049,127,98,64,40
31.0444444444444,22280,14931,36404,15185,20112,75,69,133,26987,24439,58,32,153,36480,41196,34524,26097,142,27138,18356,47299,154,62,36,24943,21692,17410,15766,16292,21515,315,32079,25406,26256,76,36,22209,23456,22167,32002,38139,21184,38652,54030,266,20109,84,37,19024,44033,21744,16390,13608,247,17852,300,17677,15632,84,37,113,140,166,30380,191,18845,18245,35644,218,20831,94,40,32170,139,20788,163,18771,267,44982,15273,188,36052,100,33,18071,26874,18167,18997,17038,29210,42383,31853,117,102,57,34
31.2097222222222,21566,15879,37699,15197,19429,71,69,127,27866,24209,61,35,145,34933,40067,34934,26736,141,27930,17964,48083,147,57,30,24407,21542,17282,15284,16035,21098,321,31742,25266,26652,74,37,23361,22469,21583,31996,34235,21263,39730,53182,270,20087,82,37,18428,43185,21291,16517,14374,245,18510,297,17829,16264,82,33,109,132,176,29748,194,18369,18073,35523,223,20372,87,38,31970,142,21209,164,18864,275,43501,15171,189,37118,102,35,17746,26645,18353,18438,17811,30336,39883,30933,115,99,62,36
31.3752777777778,21576,16625,37792,15013,19458,69,61,131,27169,23636,52,34,141,33648,39170,34124,26235,133,26199,17844,48899,146,60,34,24731,21100,16892,16083,16675,21022,332,33783,25177,26278,77,33,22587,22130,21776,31751,34293,20490,43105,52429,273,20155,82,36,17839,42430,21155,16035,13773,240,18323,310,18242,15189,82,35,108,127,167,30084,191,19349,18433,33817,224,21075,101,37,31110,134,19919,160,20598,258,42835,15741,186,36895,107,34,17025,27105,18614,18340,17317,30036,39673,30360,107,98,61,32
31.5405555555556,22900,14694,38212,14754,19977,68,63,130,27487,24172,52,32,138,32512,38654,35033,25645,134,25806,20068,47824,148,55,31,24494,21959,16881,15694,16521,20797,304,31386,24319,26903,69,35,24577,22377,21929,31183,33412,19806,38113,51009,257,20733,84,32,18443,41439,21711,16726,13695,232,18593,310,17733,16702,77,34,105,130,168,28555,178,18973,17613,34150,220,20951,94,32,30614,133,20186,158,18722,260,43131,15020,196,37016,98,36,17206,26637,18098,18741,17317,29694,39064,31030,116,98,57,32
31.7058333333333,20972,14596,37591,16727,19900,71,69,119,26707,23945,50,29,144,33410,40351,34128,24576,129,25777,16975,49057,145,55,30,23957,21925,17059,15424,16356,20727,316,36186,25352,26716,69,35,21481,22754,21646,31656,33618,19834,39919,51174,266,19909,78,35,18526,41536,21607,14728,13463,241,17572,300,17504,17173,82,31,109,126,170,27555,183,18896,17803,35443,235,20865,95,34,29626,131,19885,155,18162,264,43255,15152,198,37250,99,33,16670,27206,17436,18595,18186,29580,39327,31930,110,99,60,34
31.8711111111111,20737,14207,35769,14730,19072,68,65,119,26384,23018,52,34,139,34348,39420,35209,24901,127,25848,17544,48319,142,61,35,23950,21897,16409,14438,16061,20207,311,31947,25802,26027,69,33,20918,23787,25324,31242,32876,20377,40668,52455,270,19435,84,36,18304,42623,22062,15817,13356,232,17408,305,17192,17344,89,33,108,124,170,27596,179,18683,17286,36022,232,21382,96,32,31142,143,18871,160,18528,251,43642,15301,191,36305,100,33,17114,29944,18326,19147,16675,30625,37401,30882,113,97,61,32
32.0366666666667,20358,13902,37158,14538,19698,74,63,120,26036,23486,52,28,136,34806,37852,34919,25031,128,27030,17660,44790,148,53,31,23431,22361,18921,16365,15614,20160,309,29502,25236,24482,71,34,20852,23180,21150,30551,32716,20734,39140,52077,254,19618,76,32,17122,42979,21486,16284,14124,224,17611,299,18002,16804,82,32,106,132,159,28343,187,18742,17526,34787,213,20722,93,35,30608,132,20048,158,19414,261,44987,15505,189,37146,96,33,17436,26691,18098,18989,16512,30836,37627,31650,114,107,58,34
32.2019444444444,20612,14462,36980,14607,19533,64,61,126,25721,22718,55,27,136,37477,38293,34990,25992,132,26309,18667,46117,136,54,27,22173,21516,16770,14500,15826,20735,300,31137,25409,25362,72,31,21298,23419,21531,31138,32947,22986,37755,51613,257,18907,83,35,17883,43611,22073,16762,13853,238,17413,301,18026,17256,82,30,101,127,156,28627,181,18863,17772,36235,222,19310,88,36,30209,140,19316,150,18494,262,44619,14909,197,37053,101,33,16746,27077,18546,18745,17431,30642,38716,30440,118,97,56,31
32.3672222222222,20486,14485,36217,16397,19704,69,56,111,26415,23200,52,31,138,34090,37759,34345,24371,126,26229,17766,43886,143,53,33,22661,21583,16974,14159,15555,20322,302,29009,25403,24298,68,28,22938,22817,21107,29974,33382,20186,38953,51081,258,19150,75,38,18116,43845,21579,16045,13752,232,17447,308,17876,16138,77,33,108,133,159,29819,180,18231,18123,34264,209,20627,96,32,29752,133,18324,163,19586,258,44028,14966,183,36762,102,33,18029,27711,17739,18350,16855,32243,39465,29806,117,98,55,31
32.5325,20601,13681,35423,14059,19843,65,59,118,27070,22482,48,31,134,34617,39236,34214,25249,128,25573,18265,50607,144,56,31,22858,20513,17412,14325,15306,20094,308,28544,24406,24353,67,31,20370,22266,20843,29354,33606,20325,38257,52407,255,18874,81,33,19858,42231,20804,16519,13439,231,17713,291,17776,16194,81,31,107,118,164,29437,180,18416,18090,34717,215,19983,96,33,31294,141,17742,152,18498,248,41427,14601,187,34628,107,31,17466,27769,18285,18970,17116,32871,38106,30594,114,90,61,30
32.6980555555556,18720,13941,36722,14153,20063,71,61,115,26889,22241,51,30,134,33318,36987,34800,24365,127,25681,17453,45158,137,48,27,22415,20093,16552,15001,15064,20256,321,32760,24659,24691,71,32,20371,22090,21592,30472,33005,20003,42656,50566,260,17617,79,35,19846,42374,22238,16555,14315,223,18579,296,17490,16125,79,34,107,128,159,27024,182,17853,17457,34633,212,21244,92,31,30699,137,18461,149,18588,258,41517,15585,186,38168,101,31,17314,27082,18584,19365,17590,31157,39597,31315,115,98,57,33
32.8633333333333,20463,13695,35244,14411,19880,67,61,114,27457,25804,52,32,136,32976,37347,34125,25228,132,25686,18007,44280,136,48,29,22408,23054,16470,15241,14802,20036,300,30488,23139,24541,69,33,20788,22040,21293,30675,33378,19824,37890,50730,253,17574,77,31,18069,42812,22235,15542,14575,234,17943,283,18031,16379,82,31,113,131,157,27935,177,18002,18362,33077,230,20845,94,31,30847,139,19988,159,18062,255,43870,15256,194,37330,103,32,18312,28157,18454,19129,17368,30878,41594,32028,119,96,57,32
33.0288888888889,22756,13423,35506,14412,18830,63,57,115,26796,21962,48,28,134,32747,37187,34637,23930,131,25116,20181,46177,140,51,31,22365,22494,16241,14293,14626,20574,312,30778,22771,23750,68,28,21030,21484,21546,30510,32847,20294,39172,50692,261,19120,76,32,20731,44223,21967,16502,14472,233,18099,306,17548,15875,83,32,113,131,165,27356,182,18879,18021,34666,220,21480,90,36,30974,130,20563,166,18523,256,44161,15119,197,37222,109,31,17910,27429,18691,19156,16986,31861,40717,32173,122,94,56,31
33.1941666666667,19571,14374,36839,14262,18936,68,56,119,26773,22178,45,30,134,32886,38796,33859,24582,132,26786,17461,44434,136,53,31,22721,22961,16470,14504,14256,20036,294,33082,24505,22548,68,31,20501,21327,22025,30096,33254,20501,39290,51439,258,19629,80,31,23303,44235,22025,16181,16217,239,18355,302,18429,15458,82,32,116,135,160,27461,183,18454,17934,33903,224,24403,94,33,31445,132,19851,166,18929,266,43849,14948,189,38243,98,33,18120,27352,18728,19322,16877,31053,40671,30957,112,102,55,30
33.3594444444444,20281,14081,36270,15143,19287,66,61,115,27108,22258,47,29,132,32532,38172,34310,23987,128,24097,17315,44606,138,51,31,22078,22451,16495,14119,14280,19808,315,32282,24231,23577,72,26,20164,22174,21147,29553,33375,20588,38923,49794,254,19526,76,34,21868,43778,22104,16509,14606,231,20564,308,17893,15415,75,34,109,137,163,28474,188,18802,18285,35206,224,22861,101,29,30571,134,20523,158,18628,265,44225,15487,188,38047,100,31,17286,30648,19549,19072,16536,31424,44258,30465,108,98,57,28
33.525,20276,14314,35390,14953,18919,69,57,114,27552,22039,45,31,130,32588,37212,34004,24456,127,24237,17631,43921,146,52,28,22062,22603,16792,14396,14657,19834,300,30013,23106,23244,69,33,19815,21991,21000,34697,32986,20061,38457,48787,249,17270,73,31,19617,43978,22283,16123,15141,244,19221,305,18031,16028,83,32,114,132,170,28626,185,17978,18609,32991,214,22174,101,32,30422,142,20264,163,20069,261,44191,15445,185,37945,103,29,17925,28557,19001,19196,16448,32201,42724,31099,113,100,56,30
33.6902777777778,23333,13888,34823,14170,18771,64,61,111,26666,22025,49,27,130,33069,37896,33243,24265,133,25881,17748,44267,131,49,30,22143,20536,16222,14439,14645,20210,300,26501,23452,22556,65,31,20417,21132,21365,29786,33167,19977,38235,49030,248,17499,72,31,18340,43935,23121,16383,14682,236,18903,295,18170,17354,77,33,105,126,166,28102,194,19441,18392,36997,224,22015,91,30,33561,139,18822,160,18973,267,42180,15297,193,37904,93,32,17275,28233,19284,18401,16138,32621,40497,31809,113,101,57,30
33.8558333333333,23035,13705,37176,14309,16953,66,60,116,26656,22312,48,28,126,32129,44193,34246,22511,128,25045,18040,45639,139,50,29,21221,19076,16352,14348,14847,20026,284,25985,22836,22509,68,33,20750,20645,21194,30962,33630,20203,39039,50102,239,18459,80,36,17733,41686,22306,17635,14457,241,21710,308,19714,16746,82,31,102,129,168,28267,186,20267,18466,34757,228,20938,89,35,29751,138,20260,162,19158,262,42696,15782,195,36668,95,32,17337,28145,18976,17982,16199,32991,42650,32195,122,101,53,32
34.0211111111111,21354,13734,36604,16226,18178,60,57,118,26334,23093,47,29,134,31934,40094,35347,22296,132,24503,19766,44860,136,52,31,21004,19371,16375,15108,15642,20249,299,27008,22895,24290,65,31,20072,19949,22252,29457,34587,19617,38181,51144,260,18019,77,36,19269,40652,22386,15884,15396,257,22257,295,19115,16697,85,35,110,130,164,29750,179,24623,19575,34826,225,22307,96,31,31069,143,20535,165,18991,275,41885,15493,203,37318,107,31,18509,28023,19150,19615,18448,33561,42666,32608,118,97,64,31
34.1863888888889,20437,13980,35781,14731,18511,61,65,123,26221,23321,53,31,130,33293,38597,36741,22933,133,24842,18524,48328,149,53,33,21909,18561,16341,14719,15624,20597,312,27729,22741,23522,68,36,20366,21718,21623,30005,34487,19857,40648,51177,242,17588,74,36,19986,42008,23641,16850,15342,248,22319,308,19003,17367,81,36,101,128,169,31402,213,28177,18341,34031,218,22208,97,32,30373,148,20335,168,19789,290,41065,15863,191,37548,100,32,18378,30204,20320,18915,17314,32320,38346,33598,123,103,61,35
34.3519444444444,23027,13250,35844,14435,16597,68,60,121,26009,23326,53,31,133,33591,39242,35846,23521,132,24080,17937,47572,136,60,34,20455,19009,16689,15130,16613,19531,304,28131,23763,22551,70,37,21734,21769,21627,31929,34158,19986,39785,54709,262,17599,77,36,20394,44002,23482,17386,15400,248,19372,309,18865,18909,89,37,111,133,170,33848,200,23139,18760,34343,228,23744,98,36,31195,154,20845,168,20111,281,41360,16245,205,37558,107,34,19122,29153,19782,18121,17806,33170,39093,33558,121,98,59,32
34.5172222222222,21554,14341,34567,14692,16734,68,64,127,25835,26455,57,37,138,32711,37206,36757,23880,130,26828,17931,46943,146,56,35,20149,20076,16726,15047,15970,20673,315,28421,23304,23073,73,35,21132,21760,21205,31090,33782,19943,45972,51152,262,19662,85,36,24153,43895,24017,18422,16618,257,19578,315,20218,17511,84,38,117,137,174,29898,202,22148,19019,40195,235,23197,102,37,32833,142,21068,153,20673,288,43934,17092,194,39786,108,37,19034,29867,19393,18531,17872,33928,38634,33819,129,106,69,36
34.6825,23196,14333,34649,14514,16638,72,68,119,25704,24986,55,39,136,34091,38103,36017,23991,140,26573,17968,46998,144,60,38,21565,19957,16942,14688,15254,20572,324,29718,24681,23153,73,38,20787,22293,21359,31972,34758,19990,38809,49612,257,18910,88,39,21673,43963,23896,18254,15104,256,20085,303,19462,17691,89,42,115,134,183,30991,197,21225,18800,36266,234,24594,101,39,31513,142,19977,170,21992,291,47463,21606,199,39868,108,38,19254,30758,20238,20409,17606,34788,40379,33685,132,104,61,32
34.8480555555556,20696,14614,34781,14368,17382,67,68,123,23816,26814,58,36,142,33170,36064,37277,24123,136,24211,18182,44652,146,61,38,21075,20101,17168,14458,15931,20842,297,27058,24948,23482,77,38,20274,22225,21072,30805,34840,20252,39527,49821,265,18381,83,43,21272,44320,23864,17498,15373,248,20503,312,19629,19924,89,40,113,131,174,30675,201,20582,19338,34911,241,21607,94,39,32083,144,20406,170,19708,285,46241,18846,211,41131,109,36,19068,30979,19871,19991,17332,36801,41513,37543,130,99,63,39
35.0133333333333,22533,14267,33879,14294,16820,64,66,120,23015,24299,57,32,133,34774,36965,39439,24288,137,24096,18188,45204,149,55,38,21826,20745,16651,14651,15346,20435,298,27830,21956,24562,78,36,20432,22171,21305,32143,34961,20894,39756,48330,266,18069,84,38,21179,44580,24045,18365,15128,261,19427,304,20495,18715,97,43,116,135,183,31041,195,20236,19801,37247,257,22752,106,40,33623,153,20588,169,20176,304,48330,17984,214,42689,111,37,19990,31759,19522,20734,17455,37222,40593,35495,126,112,64,41
35.1786111111111,20008,13902,36610,14013,18446,73,69,130,25012,23272,56,38,144,34880,34527,36311,23740,133,25171,18068,44794,144,57,36,21228,21248,17214,14685,15948,20838,304,28048,23402,22809,77,39,20858,22674,21408,31835,34552,20310,39595,50130,271,19044,87,40,20957,44667,24447,20820,16027,257,19214,325,24488,18994,91,40,125,144,178,30182,205,22866,19550,36189,258,22555,103,41,37885,154,21152,175,20266,304,47402,19631,213,43314,119,38,20406,31530,21999,21024,17664,36129,40116,37239,134,115,66,34
35.3441666666667,19111,13398,34260,14064,16674,67,69,119,22262,22821,59,35,140,33999,41202,36632,24033,130,25790,18312,46509,146,57,39,21611,21534,17635,14743,15525,21688,345,30378,22715,22782,77,36,20084,22524,21208,31294,34171,19787,41473,54579,263,19541,83,38,20922,43862,23934,18664,15519,250,19422,341,22161,18785,98,36,117,140,178,30864,205,22892,20112,35408,244,23867,105,36,36550,148,20884,173,20172,306,48179,16866,223,42698,114,40,20769,30916,21384,18672,18163,37742,40806,35438,136,110,68,35
35.5094444444444,19226,13183,35206,14151,17693,69,65,121,21773,23080,55,34,133,34050,35208,36266,23278,136,23988,18316,45360,140,56,33,21115,21530,16130,14707,15315,21133,316,26924,22288,25390,71,36,20604,21554,22206,31107,33744,19566,40844,48686,265,17420,80,41,21167,43662,23903,19384,15581,266,19755,329,21024,17057,86,37,124,132,179,30325,207,21498,19546,37935,246,24018,100,36,36331,154,20997,169,20451,312,47394,17705,210,43581,118,39,19572,31708,20877,20788,18071,36322,40997,36524,132,113,68,36
35.675,18515,12406,34075,13969,17937,67,64,117,22555,23018,57,33,135,36279,40075,36804,23924,126,23675,18172,44091,139,58,36,20532,20602,16114,14502,14861,21406,323,28205,21938,22513,66,33,20275,20970,21116,30364,33701,19362,39919,49538,260,18453,77,34,18188,44017,23897,17056,15802,258,21390,317,22517,16808,90,38,117,140,176,30762,189,20788,19782,36354,239,20631,94,36,32806,159,21297,174,19823,304,46255,16767,204,42855,105,34,19558,30786,21278,20835,17322,36340,40673,35867,128,108,63,35
35.8438888888889,18352,12526,33706,13570,17387,67,64,119,22959,24245,53,31,133,33762,36163,33869,23389,131,24212,17854,45159,141,56,35,20409,21268,16034,14760,15407,21117,291,26731,21922,22668,71,32,20524,20383,20658,30386,34287,19472,39902,47923,261,18086,79,34,19440,42880,23970,16922,14454,256,20602,312,22913,16998,82,39,117,129,172,29508,199,24141,19382,34523,237,19277,93,39,35776,148,21068,173,20011,289,45712,16702,212,41079,111,36,22951,31540,20597,20343,16708,35704,39317,35353,126,107,61,34
