TIME(SECONDS)		FISH1	FISH2	FISH3	FISH4	FISH5	FISH6	FISH7	FISH8	FISH9	FISH10	FISH11	FISH12	FISH13	FISH14	FISH15	FISH16	FISH17	FISH18	FISH19	FISH20	FISH21	FISH22	FISH23	FISH24	FISH25	FISH26	FISH27	FISH28	FISH29	FISH30	FISH31	FISH32	FISH33	FISH34	FISH35	FISH36	FISH37	FISH38	FISH39	FISH40	FISH41	FISH42	FISH43	FISH44	FISH45	FISH46	FISH47	FISH48	FISH49	FISH50	FISH51	FISH52	FISH53	FISH54	FISH55	FISH56	FISH57	FISH58	FISH59	FISH60	FISH61	FISH62	FISH63	FISH64	FISH65	FISH66	FISH67	FISH68	FISH69	FISH70	FISH71	FISH72	FISH73	FISH74	FISH75	FISH76	FISH77	FISH78	FISH79	FISH80	FISH81	FISH82	FISH83	FISH84	FISH85	FISH86	FISH87	FISH88	FISH89	FISH90	FISH91	FISH92	FISH93	FISH94	FISH95	FISH96			CLOCK
24060	24120	0.7	0	0.1	1.2	0.3	0	0	1	0	0.1	0.1	0	1.2	0.3	0.3	0.7	0.6	1.4	0.3	2.5	0.6	0.5	0.9	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	1.9	0	0.1	0	0.3	0	0.4	2.5	0	0	0	0	0	0	0	0.1	0	0	0.5	0	0	0	0	0.2	0.7	0	0	0	0	0	0	0.1	0	1.6	0	0			18.329
24120	24180	1.3	1	0.1	0.8	0.6	0.6	0	0.4	0.2	0.6	1.1	0.4	0	1.3	0	0.9	2.2	0.9	1	0.4	0	0.3	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0.6	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0.1	0	0.4	0	0	0	0	0	1.1	0.3	0	0	0	0	0	0.1	0	2	0	0			18.346
24180	24240	0.6	0.9	0	1.9	0.6	0.6	0.7	0	2.4	0.4	1.4	0.1	1.6	0.2	0.2	0	1.3	0.8	0.9	2	0.7	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.2	0	5.1	0.1	0	1.4	0	0.1	0	0.1	0	0	0.4	0.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.6	0.7	0	0	0	0	0	0	0	1.7	0.1	0			18.362
24240	24300	1.3	0.1	0.5	1.2	2.7	0	0.4	0.3	1.2	0.2	0	0.6	0.8	0.8	1.2	0.1	0.5	0.2	0.8	1.9	1.1	0	0.1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.1	0.5	0	0	0	0.3	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0.3	0	0.1	0	0	0	0	0.2	0	0	0	0	0	0.1	0	2.7	0.1	0			18.379
24300	24360	0.7	2.2	0.1	0.6	3.2	0.1	0	2.5	0.3	0.5	0	0.1	0.3	0.5	1	0.5	1.1	1.5	0.8	0.8	0.8	0.6	0.4	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	1.5	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	1.1	0.2	0	0	0.2	0	0	0.3	0	5.3	0.1	0			18.396
24360	24420	1.2	0	0	0.7	2.8	0.4	0	0.5	0.4	0	0.6	0.1	0.1	0.3	0.3	0.3	1.7	0.3	1.2	1.5	0	0.7	0.8	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0.2	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	2.4	0	0	0	0	0	0	0.2	1.7	0.3	0	0	0.1	0	0	2.3	0	5.3	0.1	0			18.412
24420	24480	0.2	0.5	0.1	0.2	3	0.6	0	0.9	0.6	0.3	0	0	0.3	0.1	0.1	0.3	1.7	0.8	0.5	4.4	0.3	0.8	1.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	1.6	0	0	0	0	0.3	0	0.8	0.2	0	0	0.9	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.1	0.5	0.3	0	0	0	0	0	0.6	0	4.1	0.9	0			18.429
24480	24540	0.8	0.3	0.7	0.6	4.3	0	0.3	0.6	0.6	1.1	1.6	0	0.1	0.5	1.3	0.4	0.7	0.9	1	0.8	0	0.5	1.2	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0.2	0	0	0.4	0	2	0.1	0	0	0	0	0.9	0	0	0.1	0	0	0.3	0	0	0	0	0.3	0	0.8	0	0	0	0	0	1.2	0	4	0.2	0			18.446
24540	24600	0.8	0.9	0.3	0.7	1.5	0.1	0.4	1	1.8	0.5	1.1	0	3.1	0.7	2.1	0	2.9	0.7	0.8	0.6	0.2	0.8	0.9	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0.5	0	1.8	1.9	0	0	1.1	0	0	0.3	0	0	0	0	0.3	0	0.1	0	0	0	0.2	0	0	0	0	0.6	1.1	2.5	0	0	0	0	0	0.5	0	4.3	1.2	0			18.462
24600	24660	1.3	0.2	0.6	0.5	2.5	0.6	0	0.3	1.8	0.5	1.3	0.7	1.9	1.2	0.8	0.7	2.4	0.8	0.6	1.8	0.2	0.4	0.9	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	1.2	5.1	0	0	0.2	0	0	0.1	0.2	0	0	0	0.1	0	0	0	0	0	0.1	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	6.1	0.9	0			18.479
24660	24720	0.6	0.6	1.1	0.2	2.3	0.5	0.1	1.1	2.4	0.6	2.5	0	0.1	1	0.6	0.4	2.8	0.9	0.9	0	0.5	0.1	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.5	0	0.1	0	0	0	0	0	5.2	0	0	0.2	0	0.4	0.1	0	0	0.1	0	1.2	0	0	0	0	0	0.3	0.2	0	0	0	0	1.1	0.2	0	0	0	0	0.1	0.1	0	4.1	0.6	0			18.496
24720	24780	0.1	1.8	0	0.9	0.3	0.2	0.3	0.9	0.7	0.5	1.2	0	0	0	0.6	0.6	5.1	0.4	0.8	0	0.3	1.3	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0.1	0	0	0.3	0	0	3.8	0	0	0	0	0	0.6	0	0	0	0	0.5	0	0.4	0	0	0	0.5	0	0	0	0	0.1	0.7	0	0	0	0	0	0	1.6	0	5.1	1	0			18.512
24780	24840	0.3	1.3	0.6	0.2	1.2	0.2	0	0.1	1	0.3	0.8	0	1.5	0	1.5	0.3	3.9	0.1	0.7	0.6	0.3	0.9	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0.2	0	0	0.5	0.1	2.1	6.3	0	0	0	0	0	0.7	0	0	0.1	0	0.1	0	0	0	0	0	0.2	0	0	0	0	0	1.4	0	0	0	0	0	0	0.5	0	5.4	0	0			18.529
24840	24900	0.7	0.9	1.3	1.3	1.2	0.4	0	1.3	1.2	0.3	1.5	0	0.8	0	0.5	0.2	0.3	0.2	0.9	2.7	0.6	0.2	0.3	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	1	0	0	1.1	0	1.4	4.3	0	0	0.4	0	0	0.8	0	0	0	0	1.4	0	0	0	0	0	0.1	0	0	0	0	0	0.9	0	0	0	0	0	0	0.8	0	4.2	0.3	0			18.546
24900	24960	0.7	2.4	0.6	0.1	3.2	0.1	0.7	0.1	0	0	0.2	0	1.1	0.3	0	2.2	0	0.2	0.6	1.8	0.4	0.9	0.9	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	0	0	0	2	0	0	0.4	0	0.6	3.6	0	0	0.8	0	0	1.3	0	0	0	0	0.8	0	0	0.5	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.1	0	4.2	0	0			18.562
24960	25020	1	1.5	0.5	1.6	2.2	0.1	0	1.1	0	0.1	0	0.9	0.9	0.2	2.1	0.6	0.1	0.5	1.2	3	0	0.6	0.5	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	1.7	0	0	1.1	0	2.8	6.4	0	0	1.2	0.1	0	2.6	0	0	0	0	0.1	0	0	0.1	0	0.3	0	0	0	0	0	0	0.7	0.2	0.5	0	0	0	0	1.2	0	4.2	0	0			18.579
25020	25080	0.3	2.9	0.3	0.7	4.6	0	0.3	0.1	1.5	0.4	1.9	0.9	0.8	0.1	0.4	0.9	0.3	0.9	1.1	2.7	0.3	0.1	0.1	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	3.8	0	0	0	0.2	0	0	0.6	0	3.3	2.1	0	0	0.9	0	0	2.5	0	0	0	0	0	0	0	0.2	0	0	0	0.1	0	0	0	0	0.5	0	0	0	0	0	0	1	0	4.7	0.7	0			18.596
25080	25140	0.6	0	0	1.2	4.7	0.4	0.5	0.4	1.1	0.3	1.1	0.7	0.2	0.7	0.3	0.1	1.8	0.4	0.2	4.6	0.4	1	1.4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0.2	0	0	0	0.1	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0.8	0	0	0	0	0	0	3.2	0	4.1	0.2	0			18.612
25140	25200	0.2	0.1	0.2	1.4	1.5	0.3	0.7	0.6	0.6	0	1.8	0	0.2	0.5	0.9	0.1	2.3	1	0.8	2.3	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	2.8	0	0	0	0	0	0	0	0	1.8	0	0.1	0	0.2	0	0	0.1	0	0.4	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.4	0	0	0	0	0	0	2.3	0.1	3.9	0	0			18.629
25200	25260	0	0.2	1.8	0.5	0.1	1.4	0.8	0.8	0.9	0.6	0.5	0.3	0.7	1	0.7	0.6	0.5	0	1.4	1.6	0	0.3	2.7	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0.2	0	0.1	0	0	0.7	0	0	0	0.4	0	0	0	0.1	1.6	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.4	0	0	0	0	0	0	1.2	0	3.1	0.9	0			18.646
25260	25320	0.1	0	0.2	1.2	2.4	0.1	0.4	0.5	1.2	0	0	0.3	1.2	0.5	0.9	0.2	2.4	0.6	0.1	2.3	0.2	0.1	1.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0.5	0	0	0	0	0.9	0	0	0	0.2	0.2	0	0.3	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0.1	0	0.1	3.8	1.6	0			18.662
25320	25380	0.1	0	1	0.5	1.2	0.2	0.2	0.7	1.9	0.1	0	0	1.5	1.1	0	1.2	2.2	0.1	0.6	1.1	0.1	1.4	1.9	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0.2	0	0	0	0	0.7	0.1	0	0	3.7	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.1	0	0	0	0	0.2	0	0	3.6	0.2	0			18.679
25380	25440	1	1.3	0	1	1.8	0.1	0.2	0.4	0.8	0.3	1	0.1	0.1	1.1	0.2	0.6	0.4	0.1	1.5	3.5	0.2	0.7	0.5	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	3.2	0.2	0	0	0	0	0	0	0	0.8	0	0	0	4.7	0	0	0.7	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	2.8	0.1			18.696
25440	25500	0.2	1.5	0.4	0	2.3	0.3	0.2	0.1	0.4	0	1.4	0	1	1.3	0.2	0.9	0.4	0.9	0.2	2	0	1	0.5	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0.1	0	0	0.8	0	0.2	0	4.3	0	3.1	0	0	0	0	0	0	0.1	0	0	0.2	0	0	0	0.2	0	0	0	0	0.1	1	0	0	0	0	0	0	0	0	0	3.8	0			18.712
25500	25560	0	1.9	0	0.6	6.1	0.4	0	0.4	0	0.4	2.7	0	0.9	0.8	0.7	0.9	0	1.9	0.3	1.5	0.5	0.5	0.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1.2	4.4	0	0	0	0.1	0	0	0.4	0	1.5	0	2.8	0.4	0.8	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.7	0	0	0	0	0	0	0.1	0	0	0.5	0			18.729
25560	25620	0.1	1.2	0.4	0.1	2.9	0.5	1.2	1.2	0	0.1	1.3	0	0.1	0.1	0.7	0.9	0.5	0.7	0.8	1.5	0.6	1.1	1.1	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	1.8	0	0	0	0	0	0	0.9	0	1.3	0	3	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0.5	0	0	0.2	0	0	0	0	0	0	0	0	0	1.5	0			18.746
25620	25680	0.3	1.6	0.8	0.3	4.2	0.5	0.2	0.5	0.2	0.3	1.4	0	1.9	0.4	0.8	0.7	0.3	2	0.3	2.3	0.5	0.9	1.3	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0.1	0	0	0.3	0	0.1	0	5	0	0.7	0	0	0.1	0.2	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	1.3	0	0	0	0	0	0	0	0	0	4.3	0			18.762
25680	25740	0.2	0.3	1.4	0.2	1.8	0.1	0.8	0.1	0.8	0.3	0	0	1.3	0.4	0.8	0	1	0.3	0.1	9	0.7	0.3	2.1	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0.1	0	0	0.1	0	0.1	0	3.7	0	0.4	0	0	1	0	0	0	0	0	0.2	0	0	0	0	0.5	0	0	0	0	0	0.3	0	0	0	0.1	0	0	0.1	0	0	2.9	0			18.779
25740	25800	0	1.1	2.8	0	2.3	0.3	0.1	1.3	1.5	0.8	0	0.1	0.6	0.7	0.5	0	1.1	0.9	0.1	2.9	0.3	0.5	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	0.1	0	0	0.6	0	1.1	0	4.2	0	0.1	0	0	0.8	0	0.1	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0.3	0	0	0	0	0	0	2.6	0	0	2.4	0			18.796
25800	25860	1.4	1	0.7	0.5	2.6	0.3	0	0	2.2	0	0	0.4	1	0	1	0.1	1.2	1.2	0.3	1.2	0.4	1.8	0.7	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0.6	0	0.1	0	3.4	0	0.3	0	0	0.5	0	0	0	0.1	0	0.1	0	0	0	0	0.2	0	0	0	0	0	0.6	0	0	0	0	0	0	2.3	0	0	1.7	0			18.812
25860	25920	0.1	3.1	0.5	0.5	1.2	0.3	0.2	0.4	1.2	0	1.3	0	2.3	0.4	0.4	0.1	0.1	0.4	0.3	3.8	0.4	1	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	3.5	0	0	0.1	0.1	0	0	0.3	0	1.3	0	4	0	1.5	0	0	1.4	0.1	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	1	0	0	0	0	0	0	2.9	0	0	0.5	0			18.829
25920	25980	0.6	3.3	0	1.7	1.3	0.3	0.4	0.4	0.6	0.2	0.1	0	0	0	0.3	0.2	0.8	0.4	0.2	1.6	0.1	1.3	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	2.1	0	0	0	0.2	0	0	0.1	0	0.5	0	3.9	0	1.4	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.2	0.7	0	0	0	0	0	0	0.9	0	0	2.3	0			18.846
25980	26040	1.1	0	0.7	0.6	0	0.3	0.1	0.9	0.3	0.3	0	0	0	1.1	0.4	0.5	0.8	0.4	0.4	0	0.1	1.9	0.7	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.2	0.1	0	0.2	0	0	0.1	0	0	0	4.4	0	1.4	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.9	0	0	0	0	0	0	0.7	0	0	0.6	0			18.862
26040	26100	0.5	0.8	0.5	0.7	0	0.4	0	0.4	0.1	0.2	0	0.1	0.5	0.7	2.3	0.3	2	0	0.8	0.5	0.1	0.5	2.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0	0	0.3	0	0	0.2	0	0.3	0	3.5	0	0.5	0	0	0.1	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0.1	0.5	0	0	0	0	0	0	0.3	0	0	0.1	0			18.879
26100	26160	1.3	0.2	0.5	2.1	1.8	0	1.3	0	0	0.6	0	1	0	0.2	0.9	0.3	0	0.9	0.4	1.2	0.7	1.8	1.2	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.5	0.2	0	0	0.1	0	0	0.9	0	1.2	0	4.5	0	0.1	0	0	1	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0.1	0.7	0.1	0	0	0	0	0	0	0	0	0.1	0			18.896
26160	26220	0.8	0.8	0	0.3	3.1	0.1	0.3	0	2.3	0	3.6	0.4	0.3	1.1	2.9	1	0.9	0.8	0.3	1.1	0.5	0.8	0.9	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1	0	0.2	0	0.1	0	0	0.5	0	0.2	0	2.4	0	0.6	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.8	1.7	1.1	0	0	0	0	0	0.4	0	0	0.7	0			18.912
26220	26280	0	0.1	0	1.2	3.4	0.6	0.2	0.5	0.2	0	3.3	0	1.5	0.2	0.5	0.4	1	0.6	0.6	0.1	0.5	0.5	1.1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.2	0	0	0	0	0.1	0	0	0.9	0.5	0	0	0.1	0	0	0	0	0.2	0	0	0	0	0	0.1	0	0	0	0	0.6	1.5	0.8	0	0	0	0	0	0.6	0	0	0.1	0			18.929
26280	26340	0.2	0.9	0.5	0.3	4.1	1.2	0	0.3	0.2	0.3	1.2	0	1.5	0	0	0.1	1	0.8	1.2	0.1	0.3	0.7	2	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	1.9	0	0	2.7	0.2	0	0	0	0	0	0	0	0.4	0	0	0.1	0	0	0	0	0	0	0	0.5	0.3	3	0	0	0	0	0	0.2	0	0	0.6	0			18.946
26340	26400	0.5	1.1	0	0	3.8	0.1	0.3	0.3	0	0.6	0.8	0.5	1.2	0	0.9	0	0	0.8	0.5	0.2	0.4	1.3	0.4	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0.1	0	0	0	0.4	0	0	0.3	1	0.2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.7	3.5	0	0	0	0	0	0.2	0	0.1	0.2	0			18.962
26400	26460	0.8	2.3	0	0.9	2.5	0.2	0.3	0.8	0.2	0.2	1	0	0	2	0.1	0.5	0.1	1	0.1	1.4	0.2	0.4	0.1	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	1.2	0	0	0	1.3	0	0	0	0	0	0	0.4	1.2	0.3	0	0	0.2	0	0	0	0	0	0.2	0	0	0	0	0.9	1.6	0.8	0	0	0	0.2	0	2.1	0	0	0.3	0			18.979
26460	26520	0.2	1	1.2	0	3.8	0.1	0	1	0	0	1.6	0	0	0.3	1.5	0.6	0.9	1.2	0.3	0	0.8	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1.5	0	0.1	0	2	0	0	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0.1	0	0	0	0	0.8	1.2	0	0	0	0	0	0	2.2	0	0	0	0			18.996
26520	26580	0.5	0	0.5	1.2	0	0	0	2.2	0.5	0.3	1.7	0	1.1	1.4	1.2	0.5	0	1.5	0.3	0	0	0.4	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.2	1.8	0	0.2	0	2.6	0	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.4	0	0	0	0	0	0	1.1	0	0	0	0			19.012
26580	26640	0.8	0.4	0.9	0.6	2.4	0	0	0.3	0.1	0.4	1.3	0	1.2	0.4	0.7	1	0.3	1.4	0.3	0	1	0.3	3.1	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.8	0	2	0.8	0	0.4	0	1.1	0	0	0	0.1	0	0	0	0	0.1	1.2	0	0	0	0	0.1	0	0	0	0	0	0.1	0	0.1	0.9	0.3	0	0	0	0	0	1.6	0	0	0.1	0			19.029
26640	26700	0.6	0.1	1.9	1.1	5.2	0.2	0	1.1	0.2	0.7	1.1	0	2.1	0.1	0.5	0.8	0	1.4	0.7	0.7	0.7	0.2	1.6	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	1.8	0.5	0	0	0	0.9	0	0	0	0	0	0	0.6	0.2	0	2.1	0	0	0	0	0	0.2	0	0.1	0	0	0	0	0	0.7	0.3	0	0	0.1	0	0	2.6	0	0	0.1	0			19.046
26700	26760	1.5	0	1.7	0.2	3.8	0.1	0.3	0.6	0.9	0	0.7	0	0.4	0	0.2	0	0	0.7	0.6	0	1.6	0.1	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.3	0.2	0	0	0	3	0	0	0	0	0	0	0.7	2.3	0	0.5	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1	0.4	0	0	0	0.1	0	0.1	2.1	0	0	0	0			19.062
26760	26820	0.3	0.1	1.6	1.4	2.4	0.1	0	1	0	0.5	1.4	0	0.8	0.3	0	0.1	0.3	1.2	0.5	0.9	0.9	0	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	1.7	0	0	0	0.2	0	0	0.1	0.8	0	0.3	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	4.8	0	0	0	0			19.079
26820	26880	0.5	2.9	0.3	0.3	3.8	0.4	0.4	1.3	0	0.5	2	0	2.7	0.3	0.5	0.5	0	0.9	0.3	1.3	1.9	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	1.1	0	0	0.1	1.9	0.1	0	0	1.2	0	0	0.1	0.1	0	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0	0.1	0.3	0.1	0	0	0	0	0	1.9	0	0	1.2	0			19.096
26880	26940	0.6	2	0.3	0.5	1.6	0.1	0.5	0.8	2	0	0.1	0	1.9	0	0.4	0.3	0	0.5	0.2	0.6	1.1	0.7	1.4	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.6	0	0.1	0	0	0.1	0.1	0	1.6	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.2	1.1	0	0	0	0	0	0	4.6	0	0	0	0			19.112
26940	27000	0.4	0	0.2	0.3	5.8	0.7	0.1	1.3	0	0.1	0	0.5	0	1	1.2	0.1	0	1.3	0.4	0.3	0.9	0.7	0.5	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	1.5	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.1	0	0.1	0.9	0	0	0	0	0	0	3.8	0	0	0.3	0			19.129
27000	27060	0	0.7	0.8	0.7	3.3	0	0	1.1	0.4	0.4	0.5	0	0.8	0.3	1	0.5	0	0.9	0.3	0.2	1.1	0.1	2	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.6	0	0	0	0	0.2	0.1	0	0	1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	3.1	0	0	0.3	0			19.146
27060	27120	0.3	0.5	0.9	0.3	2.2	0.3	0	0.7	0.1	0.1	1.6	0	1.5	1.1	0.7	0.6	1.5	0.3	0.5	1.2	1.3	0	0.8	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.6	0	0	1.1	0.1	0	0	0	0	2.1	0	0	0.6	0	0	0	0	0	1.6	0	0.3	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0.1	1.4	0	0	0.1	0			19.162
